app_id,description,price_encoded,release_year_encoded,all_reviews_encoded,all_percent_encoded,all_count_encoded,tags_encoded
933000,welcome fantasy war never seen,0,2,0,0,0,9
933080,savor simple pleasure building maintaining fire best enjoyed seasonal gatherings cold dark nights,0,2,4,1,1,3
933060,jigsaw puzzle game need put together pictures anime chans using provided picture fragments,1,2,6,2,1,6
933140,drunkn bar fight halloween holiday themed snippet vr game drunkn bar fight,1,2,6,2,1,5
933200,ant empire tactical strategy management game set world ant species battle become top empire dive unique intricate world made ant species dozens upgrades research unique abilities outsmart opponent conquer map,1,2,4,1,1,3
933230,raise perfect boyfriend visual novelstat raiser fall love say goodbye,0,2,6,1,1,3
933250,another day stuck floating island oppression elves another crafty plan foil magical dominion free humanity finally break people shackles clash bring destruction play prequel shining orb find began,0,2,7,2,1,7
933290,travel across pixelated game world capture evolve monsters along way,0,2,4,1,1,8
933380,tennis game thats happens court young care world adventures friends youll remember rest life,0,2,6,2,1,6
933390,mythical new online deckbuilding game featuring animals characters creatures worlds mythologies acquire powerful creatures seek gain lands deck becomes stronger determine best time strike grasp honor opponent,0,2,6,1,1,8
933430,launch enemies combo attack soar high sky new style action rpg right,1,2,0,0,0,7
933480,enderal forgotten stories total conversion mod skyrim set world lore story offers immersive open world player explore overhauled skill systems gameplay mechanics dark psychological storyline believable characters,0,2,6,2,1,8
933450,wenjia platform game puzzlesolving elements players freely travel two realms material world energy world different challenges obstacles players must utilize realms mechanisms reach final goal,1,2,6,2,1,6
933540,one station guards need patrol space complete missions raids upgrade ship station increase power complete missions mine ore kill enemies research new tech return base upgrade ship repeat,0,2,6,1,1,8
933590,heard youre alone never pile flesh thats thing following great evil lies within caves oh oh poor poor soul time,1,2,0,0,0,9
933660,step memories prisoner war let story unfold,0,2,7,2,1,5
933740,new way play incredible classic block game shoot ray break blocks give pieces shape suits,0,2,0,0,0,7
933820,endzone postapocalyptic survival city builder start new civilization group people ecological disaster build new home ensure survival shattered world threatened constant radiation toxic rain sandstorms droughts,1,2,6,2,1,1
933770,deep beneath moonlit sky final adventure awaits final chapter star sky trilogy following another journey mysterious enchanting world,1,2,7,2,1,7
933830,ships scoundrels takes journey unknown lands wait explored conquered commander fleet steer battleships beautiful scenery little islands fight enemies friends forge dubious alliances,1,2,4,1,1,6
933840,world enduro rally best enduro racing game available k players platforms world enduro rally arrives steam beat friends best times amazing locations china yosemite national park iguaz falls golden gate san francisco,1,2,0,0,0,6
933900,ethnobotanists research foray deep amazonian jungle papaluco turns deadly fight survival,1,2,0,0,0,7
933930,tiny love ride colorful cute main characters specially suited introducing children vr realm highly recommended fun family time tiny love follows adventure nefasto lubella fall love first sight come experience tiny love life time,0,2,4,1,1,8
933860,locals whisper roadside diner thats lost color sent investigate,0,2,6,2,1,6
934070,help suama stretch zoom four bite sized dessert inspired worlds effort finally reunite love mochi simple one button control scheme mochimochi provides everincreasing level challenge throughout short welcoming adventure go get kisses,1,2,7,2,1,7
933970,brainfuck guide highlyinteractive simulator smallest complete programming language world master commands program capabilities equivalent codes written modern language,1,2,2,1,1,3
934120,jack lana started honeymoon jack kidnapped sorcerer lana decides take matters hands becomes adventurer completes quests solves dangerous puzzles however something wasnt prepared,1,2,4,1,1,7
934180,alone island trying desperately survive amongst village tribes savages need food water shelter hunt animals plant crops tame breed animals make weapons armors potions raid villages defend base fight big creatures,0,2,4,1,1,6
934220,buy low sell high stock market game made easy learn fastpaced fun goal make much money starting good luck fun,0,2,4,1,1,3
934260,groundfall minimalist sandbox game fly bush airplanes open wilderness setting attempt takeoff land stol airplane rugged remote locations complete missions explore camp build survive,1,2,4,1,1,3
934250,tactics rogue brings rpg tactics dungeon crawling roguelike genre mix match variety character classes fight way randomly generated dungeon finding helpful items fighting challenging bosses,1,2,0,0,0,9
934400,welcome future devastating war humans created perfect soldiers make sure never happens,1,2,0,0,0,6
934480,help peppy penguin clean mess quickly matching colors look wally walrus falling plus sesque arcadestyle puzzle game featuring sharp colorful graphics audio created commodore,1,2,0,0,0,7
934470,topdown job blood gain indie stealthaction offering timetested gameplay,1,2,0,0,0,7
934450,welcome future devastating war humans created perfect soldiers make sure never happens,1,2,0,0,0,6
934590,lamp man casual action game bombs bounce around golems blown away game selling points previous work golem rush polished significantly,1,2,0,0,0,7
934510,cubanoids hardcore cooperative ultra fast infinite play arenabased shooter providing exceptional closequarter battlefield experience,1,2,0,0,0,9
934600,aliens coming life crew hands defend ship pesky invaders,1,2,4,1,1,7
934630,rocky planet open world sandbox space survival game offering unique blend sandbox strategy gameplay action ai dynamically changing environments infinite procedurally generated world,1,2,7,2,1,1
934670,avernus challenging actionadventure game set ancient mysterious tomb dead god delve labyrinthine halls protect secrets malevolent pretender,1,2,0,0,0,6
934780,free update state emergency framed fathers murder youll need whatever takes unveil real culprit tackle thrilling missions criminal underworld dont let cops track,1,2,6,2,1,6
934800,little world creatures dash smash bash way enemy creatures collect precious creature essence,1,2,0,0,0,7
934830,circuit slinger vr rhythm game players purge corrupted code beat,0,2,4,1,1,8
934850,fight battles like ninja god firstperson cyberpunkstyle meleeheavy arcade arena world,0,2,6,2,1,8
934860,la rana players explore lost rain temple rana play small spirit frog temples last remaining caretaker traverse grand chambers winding passages restore former power revive fellow frog spirits along way,0,2,6,2,1,8
934920,game chess everyone enjoy,1,2,0,0,0,1
934930,become member professional drift competitions famous tracks compete real players around world feel realistic physics simulator new generation received fresh improvements development game real drift competitions come cyber sport,1,2,6,2,1,3
935110,deserts rose virtual reality adventure game created eddie ohagan consists interactable world everyday household items items sohousehold early access game constantly updated free content,0,2,4,1,1,8
935250,dark necromancer returned causing havoc kingdom nangarth sent loyal servant great dark warrior thorg winstin resurrect deadly foes order fulfill mischievous plans play thorg hero action packed adventure,1,2,7,2,1,7
935320,fast paced action packed nonstop hordes infected wont cease murderous rampage noninfected humans dead,1,2,0,0,0,7
935350,cat fu mi cute casual puzzle game cats game mechanism based upon rockscissorspaper cant rely upon luck win understand opponent clever finish game perfect kids casual gamers,1,2,0,0,0,6
935340,tougo distinguished martial artist recruited british intelligence agency takes part fierce fight mysterious cannabis drugs lord taito also responsible dees fathers death together agent alice discover drug lair situated urban city,1,2,0,0,0,6
935490,survival cast away style game based real survival experience techniques adapt various areaz fight exhaustion manage food income energy consumption push survival skills limits conquer final barriers reach extraction point,1,2,4,1,1,6
935400,craft magic potions sell alchemy shop explore world harvest plants discover new recipes take care garden alchemy decorate shop like,1,2,4,1,1,6
935580,true fear forsaken souls part sequel one best rated horror escape games acclaimed story atmosphere horror mystery,1,2,6,2,1,0
935610,satirical game play sorcerers apprentice genetics decipher genome create brave new world better worse,1,2,3,0,1,7
935640,pixelarium evolved color numbers game paint numbers letters icons three game modes diferent moods also use steam workshop upload creations,1,2,7,2,1,6
935660,pixel platformer player robot mission kill enemies find gold treasure,1,2,0,0,0,7
935680,experience challenge battling raging wildland fires air makers flight simulators used train real air attack pilots,1,2,0,0,0,3
935750,ancient civilization city builder simulation game,1,2,6,2,1,3
935790,welcome angry troll simulator small game contains jokes references movies internet memes help distract everyday worries cheer hope like,0,2,7,2,1,3
935840,fantasy battles strategy game simulate epic battles undead,0,2,4,1,1,8
935860,math game easy difficulty game answer simple equations addition subtraction game minimum numbers maximum numbers,0,2,7,2,1,6
935920,golden dream closed world spiral staircase garden mind lies beyond gilded wonderland,0,2,6,2,1,8
935910,adventure strategy game rpg elements explore vast territories america survive hostile world improve skills loot use tactics manage horde wacky world brrrainz,0,2,6,1,1,1
935930,reignfall realtime strategy game elements citybuilding thirdperson action build city defend keep waves increasingly difficult enemies survive fallen horde,0,2,6,2,1,1
935880,welcome glass masquerade sequel artistic puzzle game inspired stained glass artisans wonderland depictions th century need combine hidden glass pieces solve every riddle free tangled dream,1,2,6,2,1,7
935980,aeternitas magical school visual novel rpg focus heartfelt characterdriven story elemental combat make way history school world master elements become hero,1,2,4,1,1,7
936020,casual game improve observation skills players must find four differences two similar pictures,1,2,6,2,1,6
936000,redturtle brings photoreal look planet mars full control mars rover users users explore planets surface experience reallife mars rover missions took place felt,0,2,0,0,0,5
936010,feed pets make hes happy buy improvements boosters get food pet make happier,1,2,4,1,1,6
936070,apartment firstperson horror adventure whose main goal escape time loop youre stuck story unfolds old house travelling different time periods,1,2,0,0,0,7
936160,first release arland series main character rorona must save atelier closed kingdom using synthesis exploration battle gain recognition atelier save closed,1,2,6,2,1,6
936190,third release arland series princess small frontier country arls meruru plans use alchemy stimulate growth small country use synthesis explore battle increase population within time limit boost advancement kingdom,1,2,6,2,1,6
936180,second release arland series search missing mother totori tours world arland adventurer accompanied friends use synthesis explore battle fulfil requests raise rank adventurer venture brand new lands,1,2,6,2,1,6
936270,cave racer sidescroller single player game goal make finish line dodging obstacles game feature three levels different difficulty also infinity level goal survive long possible good luck,0,2,0,0,0,7
936470,singularity shooter arcade realistic gravity physics black holes task avoid meteors collect many points possible lots bonuses help space adventure,1,2,0,0,0,7
936490,counter terrorist agency lets fight international terrorism prevent attacks world use modern invigilation techniques discover connections interrogate suspects eliminate threats dismantle terrorist networks,1,2,4,1,1,3
936510,ever dare imagine within bleak frigid world lies realm enchantment concealed obscure corners world youll find undead specters mystical arts,1,2,0,0,0,7
936500,become manager largest transport corporation ever create new planes bus trains truck connections optimize everchanging demands adapt unexpected events beat competition connect cities around real world map,1,2,6,1,1,6
936580,fly avoid obstacles survive long,0,2,0,0,0,6
936610,retroinspired turnbased strategy conquer way across warravaged world forge new empire impart unprecedented era peace,0,2,6,2,1,1
936600,helicopter arcade game shootemup action plenty adventures adrenaline,0,2,0,0,0,7
936630,survivalhorror sequel prototype mansion bad japanese vo worse english subtitles rare import,1,2,7,2,1,7
936700,civil war arrived uthania ms squeakers home sick childrens hospital converted overnight srm government accommodate flood wounded dying civilians best process patients war risk termination position,1,2,7,2,1,7
936720,wrench mechanic simulator players prepare maintain race cars parts wrench detailed game genre extreme attention paid even smallest components including fasteners accurate thread pitch install torque,1,2,6,2,1,3
936740,orogenesis rpg twist exploring nightmarish funky universe,1,2,6,2,1,6
936770,royal battle wheels collect supplies weapons survive,0,2,0,0,0,7
936780,grab control yoke warplane jump battlefields world war thrilling combat flight action game campaigns usa great britain ussr germany japan assume role pilot squadron leader elite air force unit,0,2,6,2,1,8
936790,alex chen hides curse psychic power empathy ability absorb emotions others brother dies socalled accident alex must embrace power find truth,2,2,6,2,1,6
936820,background game set years future scientists discover new energy crystal energy abbreviated j use make fighting girl robot player male driver drive girl robot fight,1,2,7,2,1,6
936890,semiopen round rpg game choose become hero choose become devil choose upgrade choose ways choices need explored players different choices different scenarios outcomes information please look first experience,1,2,0,0,0,7
936930,game locations special tasks must fulfill end day used collect n amount oil earn several thousand start playing need choose complexity game difficulty levels easynormaldifficultvery complicatedinsane,1,2,4,1,1,3
936970,light yellow candle controlling water level easy action puzzle,0,2,0,0,0,7
936980,naval battles simulator wwii realtime strategy simulation game,1,2,4,1,1,3
937050,fastpaced fantasy action platformer jackquest wastes time quick combat steady progression guiding players singleinterconnected world full secrets collectable gems hidden challenges sure keep completionists engaged hours end,0,2,4,1,1,7
937040,welcome bezirk fire station simulation never experienced build fire station hire new personnel buy vehicles expand fire stationtypes vehicles second republic austria used,0,2,0,0,0,7
937070,killer wouldnt thrill youre hunted evil greater run hideor fight back,0,2,0,0,0,7
937090,sit back stack dogtective colourful floating world cryptids vr actionpuzzle game,1,2,0,0,0,7
937120,old school platformer difficult difficult fun challenging platformmaniacs,0,2,0,0,0,7
937130,color guardian must memorize sequence colors shown make highest score possible,1,2,0,0,0,1
937160,experience joy razing buildings explosives vr become demolition expert physicsfilled puzzlesimulation game conquer challenges,1,2,0,0,0,6
937140,remember video games played kid pixelstyle image bit music nostalgic pixel girl take back childhood start journey pixel arpg,0,2,7,2,1,7
937170,otakus adventure different kind avgthe story tells otaku single many years thirst love inadvertently embarks fantastic journey eventually wins girls love game combines storytelling alternative takagism minigames,0,2,6,2,1,6
937180,impixable top shooter featuring unique waves enemies waves difficult unforgiving times change playthroughs giving opportunity learn mistakes conquer challenge,1,2,0,0,0,7
937280,mesozoic murder mystery suspects truth investigate interrogate present evidence set unravel case team able accurately determine took victims life deductions lead arrest someone crime commit,1,2,7,2,1,0
937300,beautiful thirdperson puzzle adventure game telling story orphaned cub retraces steps last journey took mother along way challenged fun unique puzzles explore amazing scenery full life relive past memories mother,1,2,6,2,1,7
937310,infinitode strategy tower defense genre player build towers protect base endless waves enemies game features huge maps lots towers resource miners upgrade tree map editor,0,2,6,2,1,6
937320,jay walker game crossing street cross different streets including suburban roads super highways china foggy city streets racetracks autobahn crosswalks game high speed high traffic high danger jay walking,0,2,0,0,0,7
937350,food drive race hunger fun driving adventure food bank awareness collecting food making timely deliveries work way levels driving delivery fun,0,2,6,2,1,8
937380,ashen empires classic mmorpg set fantasy world dransik dransik besieged sinister forces talazar preying mortals play friends battle foes complete quests defeat powerful bosses pursue tradeskills playerdriven market play way,0,2,6,2,1,6
937390,love people date beautiful,0,2,7,2,1,7
937460,survival game singleplayer pve sandbox game survivor mysterious event got majority population infected must survive finding food shelter watching wildlife bandits infected people decide help survivors,1,2,0,0,0,6
937520,critter kart actionfilled racing game featuring variety fluffy critters players earn pointstreak rewards race gain access powerful abilities players may race alone three friends splitscreen matches,0,2,0,0,0,7
937490,neighbor updated remake classic japanese horror visual novel take role protagonist yuuki kae investigates mysterious terrifying events happening new apartment building fully voiced japanese localized english first time,1,2,7,2,1,0
937530,dungeon crowley blends rpg fps elements altogether providing seamless full multiplayercampaign players must cooperate procedural dungeons follow delusions discoveries teacher engages occult facing financial problems,1,2,6,1,1,6
937690,,0,2,2,1,1,9
937710,create exhibit share artworks vr quartz amazing toolbox beginners experienced artists one limit imagination,1,2,0,0,0,9
937820,shadow play puzzle game using lights shadows physics engine enjoy stages consisting different themes,1,2,0,0,0,7
937860,everything weapon crossplatform io deathmatch battles,0,2,4,1,1,8
937850,cat friends explore strange beautiful islands find little kittens hidden,0,2,6,2,1,6
937870,mist hunter blistering fast roguelike arena shooter deadly magic poison runs veins cure heart stop beating seconds fight enemies get highest score collect antidote keep going,0,2,6,1,1,4
937910,forge mountain shackles,0,2,6,1,1,2
937930,elle exciting puzzle game collect coins avoiding encounters labyrinth keepers game inspired legendary lode runner,1,2,7,2,1,2
937950,life threatening accident young girl thrown surreal world may beautiful seems,0,2,4,1,1,7
937940,fortune glory awaits sea dogs city abandoned ships choose go alone become feared pirate seven seas prove loyalty one four different navies french english spanish dutch,0,2,6,2,1,6
937960,classified stories tome myrkah firstperson microadventure game tells story pi jim morrisons encounters occult extraordinary explore surroundings solve puzzles order uncover harrowing story friends descent insanity,1,2,7,2,1,0
937970,run get dream nightmare,1,2,4,1,1,7
938040,score highest solo play three players new take old classic,1,2,0,0,0,7
938050,anomaly deep character focused visual novel set modern times combining healthy mix story player choice minigame elements choices victories failures play part build bonds characters around unlock mystery behind colorado springs,0,2,0,0,0,0
938170,colettes sugar madness retro platformer designed completed single sitting use powers multiple costumes save halloween candy falling wrong hands hone skills play make play better last much candy get,0,2,0,0,0,2
938200,race future cities across surface planets run maneuver pace competition metric racer fast paced cartoon shaded futuristic racer,1,2,2,0,1,7
938240,cthulhu mythos rpg retro styled horror rpg containing modern elements terrors await abandoned mansion create protagonist liking select companions unravel mystery mansion,0,2,7,2,1,0
938220,meet popular rhythm action game tapsonic series steam,1,2,6,2,1,6
938280,roll way levels fast minimalistic platform game,1,2,0,0,0,3
938310,one day hercules saw girl sobbed upon shore told young stranger sister beloved cat missed evil cretans attacked thebes clue message wall hercules fell love girl named megara first sight,1,2,6,2,1,1
938300,cuberpunk game open world cubical style first person disposal whole city future cube city huge bunch tasks easter eggs,1,2,6,2,1,7
938340,necklace blood part ii second part two parts thriller visual novel continues immediatly first part finished,1,2,0,0,0,6
938350,divine business side religion one ever think gods prefer help ones forsake others goal follow time take look process place god,1,2,0,0,0,3
938380,townsmen kingdom rebuilt hands crown guide people first steps small village massive medieval metropolis thousands inhabitants,0,2,6,2,1,3
938390,always dreamt breeding foals create stud farm lovingly take care breeding spoiling training horses never much fun learning ropes horse breeding enjoy exciting rides challenging tournaments,1,2,2,0,1,3
938510,guide lost ball poly mysterious beautiful marble maze,0,2,0,0,0,2
938600,drift stunt racing places drivers thrilling drift racing experience compete challenging exhilarating drift stunt courses test even best drivers push limit,1,2,6,1,1,3
938520,twentyone famous card game must go measuring buying cards get closer wins however pass lost,1,2,0,0,0,1
938660,local multiplayer game skill tactics score last player crash round achtung die kugel reimagination classic game achtung die kurve,0,2,4,1,1,7
938630,string together series perfect puzzlematching levels make way top jewel tree,0,2,0,0,0,7
938710,squad friends vs game aerial conquest pilot cute parodies iconic war planes ranging early props modern multirole jets become top dog leveraging huge array equipment tip scales favor rule skies,1,2,7,2,1,9
938740,museum short puzzleadventure saga games follow security guard royal foyer museum england wake midnight nap notice security cameras get working,1,2,4,1,1,7
938840,ancient tomb uncovered filled hidden treasures solve sets ancient puzzles unlock way bottom tomb set contains three three six six puzzle,1,2,4,1,1,1
938870,chronon puzzle game first person,1,2,0,0,0,7
938960,hand drawn rpgvisual novel alien setting,1,2,0,0,0,7
938860,lesbian road trip rpg cocreator ladykiller bind fighting love justice face indifference inspired choicedriven visual novels battle system influenced classic modern jrpgs stand fight face evil,1,2,6,2,1,6
938980,lantern bearer tough platformer small bear falls dark mysterious well choose path claw way back surface,1,2,7,2,1,2
939100,darksburg coop roguelite must escape procedurally generated medieval city overwhelmed undead forces fight alongside friends overcome revenants get,1,2,4,1,1,6
939120,storydriven tactical rpg unique card combat mechanics follow adventures eliza crew struggle prevent impending war,1,2,4,1,1,1
939200,puzzle game moving box right way,0,2,0,0,0,6
939210,take turn turn based multiplayer racing game four players,0,2,0,0,0,6
939230,trapped void death rebirth embody essence tibetan archer confront hordes reanimated corrupt tsen spirits exclusively vr bardo fastpaced atmospheric action game offering satisfying challenging archery experience date,1,2,6,1,1,6
939240,pararealistic battle commander simulator based pseudohistorical events,1,2,0,0,0,7
939250,q become powerful hero fight treasure open boxes complete quests wrong dinner time keep balanced diet exercise keep good mood right game explorer explore mysterious dungeon get material monsters get receipies people make food,1,2,0,0,0,1
939330,play aspiring fashion designer boutique experience heart pounding romance,0,2,5,2,1,8
939350,rugby champions brings thrill physicality rugby right fingertips fight every meter ground intense rugby game ever guide team glory create history become rugby champions,1,2,6,2,1,1
939380,looking fun game make crave would like game filled humor fun frustration come right place,1,2,0,0,0,7
939360,pixel fx designer allows create incredible particle effects tweaking sliders punching buttons,1,2,6,2,1,6
939390,heartwarming story dog life watch life fourlegged friend birth till death experience love hate joy disappointment loyalty betrayal,1,2,4,1,1,6
939410,bloody mary survival horror narrative adaptive elements player take advantage survive players role escape mary never far stalking player try figure escape realm,0,2,0,0,0,0
939450,finally truly realistic driving game also teaches safely operate various types forklifts,1,2,4,1,1,3
939520,return sensational game hellgate action rpg game waiting since first release hellgate hearts thousands fans time bring back memories dip near future mankind,1,2,4,1,1,6
939510,pandemic express zombie escape group humans try outrun playercontrolled swarm infected everyone spawns train station one randomly infected needs turn fleeing survivors zombies survivors try escape train,0,2,4,1,1,6
939560,monster trampoline physicsbased game whole family drop monsters onto monsters try knock ring,0,2,0,0,0,1
939580,classic board game fight battle computer,1,2,0,0,0,1
939610,bc israel exiles returning reconstruct city jerusalem face moral challenges make choices ultimately direct outcome roam around city jerusalem including temple farms villages cities historical open world rd person rpg,1,2,0,0,0,9
939790,intrigue betrayal deaths otome bxb survival raising simulation highfantasy royal court setting rpg elements,1,2,6,2,1,1
939740,game game features chinese zombie stories inspired hong kong movie mr vampire series build game fantastic chinese spells scary scenes order bring players back amazing horror movie,1,2,0,0,0,6
939920,facefun virtual character simulation softwareit support vrm lived importand capture users face expression head position changes realtime webcam actions synchronized lovely animated characters,0,2,2,0,1,6
939870,blackberrynova yuri visual novel girl graduated high school preparing enters college,1,2,4,1,1,0
939960,dive transformed vibrant postapocalyptic hope county montana years global nuclear catastrophe lead fight highwaymen seek take last remaining resources,1,2,6,2,1,6
939990,boxing school take control boxing gym youll hire boxers teach fight climb ranks management game made developers gladiator school,1,2,6,2,1,3
939970,pixel puzzles aardman jigsaws traditional style jigsaw puzzle game,0,2,7,2,1,3
940020,survive together world simulator players thrown many perils nature together overcome build thriving empire,1,2,0,0,0,9
940180,hailey casual traditional japanese themed puzzle game goal place tiles onto board still adhering laws game sounds simple potential depth mechanics allow infinite,1,2,0,0,0,3
940190,run jump dodge collect eggs theres new harry town popular platform game debuts pc,0,2,0,0,0,2
940240,jake giant couch coop asymmetrical local multiplayer vr game vs vr player controlling powerful giant headset controllers onscreen pc player controls jake little hero vrdesktop adventure using gamepad,0,2,0,0,0,7
940310,highschooler ayame awakens coma seemingly abandoned hospital strapped operating table turns shes alone thought shell come wish step latest episodic installment corpse party saga try best survive treatment,1,2,6,1,1,6
940300,new adventure escape room game full high definition resolution high detailed graphics first person character control realistic gameplay escape,0,2,4,1,1,7
940330,join blocks little watch blocks unite like magic,1,2,0,0,0,1
940320,combo jumper first person platformer gain combo point every time wall jump collected combo points multiply launch velocity giving ability leap jump unique levels different challenges many hours entertainment,1,2,0,0,0,2
940350,objective eat foods inside camp,1,2,0,0,0,7
940520,earth mother gave birth three young girls lay secret dimension long master dimensional mystery master fate earth evil dimensional beasts know abduct earth maiden lock dangerous place universe place great source,1,2,4,1,1,6
940380,get ready play insane combat rpg game ascend created revamp games immersive solo local coop game four players fight physcobots long possible battle epic bosses,0,2,0,0,0,8
940580,official simulation features unique characteristics etrc offers racing fans completely new driving experience race giant tonne horsepower truck competitors respecting race rules avoid penalties,1,2,4,1,1,3
940590,double pug switch tough sidescrolling platformer take control pug switch dimensions due catastrophe lab run jump powerup cry way several levels doggy dimension goodness,0,2,0,0,0,2
940630,hexen hegemony tps third person shooter game makes possible fight witches hundreds different magic combinations enjoy team strategy competition spoils vs matches remember winners takes everything world hexen,0,2,4,1,1,1
940600,game master craft cooking magical potionsyou many recipes resources disposal process materials create different potions sell,0,2,0,0,0,3
940640,game need protect home planet destroyed giant asteroids ready start playing,0,2,7,2,1,7
940710,shoot way hostile canyon full hidden treasures weapons obstacles kinds bloodthirsty scum colt canyon stylish pixel art shooter roguelike elements realtime combat save kidnapped partner ruthless bandits,1,2,6,2,1,6
940680,dodge bullets typing exorcisms time get ready electrifying mix bullet hell typing game turn sides brain jump adventure private exorcist ray bibbia,1,2,6,2,1,6
940700,infinity disk virtual reality frisbee game explore mysterious science fiction environment defeat obstacles bounce frisbee infinity,0,2,0,0,0,3
940780,adventure awaits royal roads,1,2,6,1,1,1
940790,gnomes garden halloween get ready mysterious adventures help princess lift curse find missing uncle,1,2,6,2,1,1
940850,find pairs tiles complete puzzles exciting matching game unique twist,1,2,0,0,0,5
940870,fight way hordes demon summoners destroy black flower bloomsspilling rivers pixelated blood psychedelic noise metal tunes classic frenetic action fps indie game,1,2,4,1,1,7
940800,gnomes garden christmas story exciting adventures await help princess get back stolen gifts save holiday,1,2,7,2,1,1
940920,create impressive highdefinition retro particle effects use game engine,1,2,7,2,1,6
940910,ink blood stain streets ramezia witches must burn sins must judged venture forth sister semilla burn pillars heresy minoria actionplatformer bombservice creators momodora,1,2,6,2,1,6
941120,simulation objective,0,2,4,1,1,8
941020,bayani indie fighting game heavily inspired philippines rich history culture mythology game features combination fighting full graphics simplified button controls fastpaced gameplay,1,2,6,2,1,9
941200,explore tangled cryptic labyrinth find four magical diamonds opening new level portal depths,0,2,0,0,0,7
941330,weird dinner thrilling detective journey carefully looking clues every reasoning may detectives astray every choice cautious come start adventure,0,2,0,0,0,7
941320,scifi setting kill enemies takeloot perks influence weapon power health position time speed parameters,1,2,0,0,0,7
941340,wireman arrives godforsaken village fix communication line group men going perform dark ritual sacrifice village situation runs control even cultists expect outcome,1,2,0,0,0,9
941390,welcome washed wizard topdown shooter following adventures crazy wizard kinds magical abilities disposal take enemies escape multidimensional mental hospital real danger seems youre hallucinating right,1,2,0,0,0,1
941350,connectomepain control robot boxing game choose unique robot epic boxing battle,0,2,0,0,0,6
941460,death trash features postapocalyptic world cosmic horrors long humanity meet punks shotguns combines oldschool roleplaying modern action gameplay player freedom create character explore handcrafted world,1,2,6,2,1,9
941530,righteous mojo follows rockstar selene loses rock battle demon steals talent help rock fairy travels demons home world get talent back,1,2,0,0,0,6
941480,giraffe born slippery feet sets find love,1,2,6,2,1,7
941490,quixer quick seamless volume mixer allows specific applications volume adjusted without hassle go inside windows volume mixer feature kind settings works applications games requires little setup,1,2,7,2,1,6
941570,relicta firstperson physicsbased puzzle game need creatively combine magnetism gravity unravel secrets chandra base,1,2,6,2,1,2
941600,two robobunnies team transport magic crystal safely actionpacked levels protecting danger lurking shadows hours gameplay perfect binge alone friend minutes time deep space go,1,2,0,0,0,7
941620,survive long fun little shooter game,1,2,0,0,0,7
941630,fun turning cute little animal cartoons puzzle pieces put back together fun ages,1,2,0,0,0,7
941640,welcome gundy short sweet platformer made drkds mission gundy find weapon eliminate enemy snakes along path try find access boss room enter room prepare difficult fight true skill win,0,2,7,2,1,8
941710,dark thriller firstperson perspective play charles wood task espacing city taken fanatic gang,0,2,0,0,0,7
941730,firebase defence new spin traditional tower defence gameplay defend waves upon waves incoming enemies free build place manage available resources units way want failing balance result defeat,1,2,6,2,1,1
941790,casual colorful physical puzzle sweets jumpers teleports accelerators reverse gravity traps treadmills fires ghosts jackolanterns explosions,0,2,6,1,1,1
941850,vanguard normandy players fight squad survive hardcore multiplayer combat historic dday objectives real battlefields,1,2,4,1,1,9
941890,mini matches player party game race shoot golf jump compete friends across series frenetic rounds level unlock new characters power abilities extensive upgrade tree,1,2,7,2,1,6
941980,control passage time present past consider relation past present would could go back time,0,2,0,0,0,7
942050,original made better classic puzzle simple goal reaching move tiles around board two tiles number touch merge one,1,2,6,2,1,1
942060,deftly teleport way cosmic obstacle course whiteknuckle arcade dodgeemup,1,2,6,2,1,6
942200,fire rocket boots dive highspeed parkour racing boost slide wallrun fly handcrafted levels create easytouse create mode play solo challenge friends climb global leaderboards async multiplayer,1,2,6,2,1,6
942250,blast mysterious ring world smith winston explosive twinstick shooter explore destroy uncover secrets vibrant voxel universe fastpaced action quirky humour await ready save universe one explosion time,1,2,7,2,1,7
942340,achievement collector space action shooter play spaceship kills spaceman escaped shoot spaceman lasers protect ship,1,2,0,0,0,7
942390,ever wanted beat trex chancla building powerful towers shoot piatas hot sauce heatseeking fireworks captain toonhead vr tower defense game cartooniest dreams,1,2,7,2,1,5
942440,simple heartfelt fold design death action puzzle clear,1,2,0,0,0,7
942510,join scamp tiny terror attitude quest free master explore big hat mines quirky fantasy adventure game,0,2,4,1,1,8
942480,get ready race actionpacked story pursuit betrayal pro bounty hunter take jobs compete criminal pursuit force prove infiltrate take international crime syndicate,0,2,0,0,0,6
942520,pilot thrusty ship space fight gravity collect cores smash bunch space junk watch fuel thrusty ship enemy,1,2,0,0,0,7
942530,two till midnight suspenseful horror roguelike experience keep tense edge run steel mansion changes clever ai hunts permadeath pressures able survive intense challenge,0,2,0,0,0,6
942600,short reflective music game set great war,0,2,6,2,1,6
942760,drift master prove skills burnout drift,1,2,2,1,1,3
942770,fractal destop allows render fractals live onto desktop fractals neverending patterns infinitely complex driven recursion fractals images dynamic systems pictures chaos,1,2,0,0,0,6
942970,could hear every word spoken scene crime acoustic detectives wanted testing new device return aurally crime scenes use voices hear identify potential suspects solve mysteries thats connecting seemingly unrelated cases,1,2,5,2,1,6
942900,pixelart simulation game player runs shop together rpg adventures goblins shop player goblin bullied humans always wants get even decided sell weapons armors potions monsters,1,2,4,1,1,3
943010,rapid fire virtual reality game combats villains gunman west fight quickly remove villains keep town peaceful,0,2,7,2,1,5
